product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,source_record_number,product_name_lenght_raw,product_name_lenght_missing,product_name_lenght_invalid,product_description_lenght_raw,product_description_lenght_missing,product_description_lenght_invalid,product_photos_qty_raw,product_photos_qty_missing,product_photos_qty_invalid,product_weight_g_raw,product_weight_g_missing,product_weight_g_invalid,product_length_cm_raw,product_length_cm_missing,product_length_cm_invalid,product_height_cm_raw,product_height_cm_missing,product_height_cm_invalid,product_width_cm_raw,product_width_cm_missing,product_width_cm_invalid,missing_key,duplicate_key,product_category_name_english,category_status,category_display,category_missing,category_untranslated,product_weight_g_nonpositive,product_length_cm_nonpositive,product_height_cm_nonpositive,product_width_cm_nonpositive
356260965b761056864ff939baeb4b22,pet_shop,48,761,4,9150,49,32,35,7390,48,False,False,761,False,False,4,False,False,9150,False,False,49,False,False,32,False,False,35,False,False,False,False,pet_shop,matched,pet_shop,False,False,False,False,False,False
29bcb163d2d9fdda52f39e9b84f2eec7,informatica_acessorios,47,517,1,900,35,15,15,7391,47,False,False,517,False,False,1,False,False,900,False,False,35,False,False,15,False,False,15,False,False,False,False,computers_accessories,matched,computers_accessories,False,False,False,False,False,False
ecb054d15ac79df23f143de21d0dea23,esporte_lazer,55,297,3,200,25,25,25,7392,55,False,False,297,False,False,3,False,False,200,False,False,25,False,False,25,False,False,25,False,False,False,False,sports_leisure,matched,sports_leisure,False,False,False,False,False,False
4ae1bd4115a0ea08489ff7e821ddc4e5,moveis_decoracao,37,314,1,5300,40,20,40,7393,37,False,False,314,False,False,1,False,False,5300,False,False,40,False,False,20,False,False,40,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
d76b0c7f80641d892f4e650e74e4c120,beleza_saude,49,1245,3,1150,50,10,15,7394,49,False,False,1245,False,False,3,False,False,1150,False,False,50,False,False,10,False,False,15,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
040fe1cdb263eb2c9b1322875b0afcb7,perfumaria,36,561,1,2303,26,15,23,7395,36,False,False,561,False,False,1,False,False,2303,False,False,26,False,False,15,False,False,23,False,False,False,False,perfumery,matched,perfumery,False,False,False,False,False,False
9d489ab920498d03a7eb2c70866e5982,dvds_blu_ray,34,785,1,200,20,2,14,7396,34,False,False,785,False,False,1,False,False,200,False,False,20,False,False,2,False,False,14,False,False,False,False,dvds_blu_ray,matched,dvds_blu_ray,False,False,False,False,False,False
ea1d9847778160f2d0c74950812fd8d0,automotivo,57,370,1,5600,30,25,25,7397,57,False,False,370,False,False,1,False,False,5600,False,False,30,False,False,25,False,False,25,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
868b3136c5b206f91b8208fbfdf2cb7c,cama_mesa_banho,57,364,2,800,45,10,34,7398,57,False,False,364,False,False,2,False,False,800,False,False,45,False,False,10,False,False,34,False,False,False,False,bed_bath_table,matched,bed_bath_table,False,False,False,False,False,False
75c1defd23a9893201a8bed3740168eb,eletronicos,60,653,1,401,17,12,15,7399,60,False,False,653,False,False,1,False,False,401,False,False,17,False,False,12,False,False,15,False,False,False,False,electronics,matched,electronics,False,False,False,False,False,False
b0a954d13efe24ba6513fad99bea2967,esporte_lazer,51,833,1,1350,16,16,18,7400,51,False,False,833,False,False,1,False,False,1350,False,False,16,False,False,16,False,False,18,False,False,False,False,sports_leisure,matched,sports_leisure,False,False,False,False,False,False
6ca99f05e9c1952a6597264e87f01378,informatica_acessorios,57,782,1,1900,28,12,33,7401,57,False,False,782,False,False,1,False,False,1900,False,False,28,False,False,12,False,False,33,False,False,False,False,computers_accessories,matched,computers_accessories,False,False,False,False,False,False
b2a40530065c5d88115cfa7560151794,perfumaria,55,888,1,125,16,7,16,7402,55,False,False,888,False,False,1,False,False,125,False,False,16,False,False,7,False,False,16,False,False,False,False,perfumery,matched,perfumery,False,False,False,False,False,False
1a43e86fd17dcec91ec053c9a1adeaac,perfumaria,43,232,1,444,20,14,15,7403,43,False,False,232,False,False,1,False,False,444,False,False,20,False,False,14,False,False,15,False,False,False,False,perfumery,matched,perfumery,False,False,False,False,False,False
e72246bac78dfdb31d5a07c47fd21dc6,bebes,50,2181,1,1288,23,23,26,7404,50,False,False,2181,False,False,1,False,False,1288,False,False,23,False,False,23,False,False,26,False,False,False,False,baby,matched,baby,False,False,False,False,False,False
1c21c11ea2efbcaa7ee31c3191300a58,perfumaria,50,745,2,600,22,16,16,7405,50,False,False,745,False,False,2,False,False,600,False,False,22,False,False,16,False,False,16,False,False,False,False,perfumery,matched,perfumery,False,False,False,False,False,False
ecf23a6c1689e2bed38171ececac6138,utilidades_domesticas,56,1688,4,1700,16,17,17,7406,56,False,False,1688,False,False,4,False,False,1700,False,False,16,False,False,17,False,False,17,False,False,False,False,housewares,matched,housewares,False,False,False,False,False,False
c023dc7b323cb5a452d21cd0742c9bf1,artigos_de_natal,43,262,1,600,16,15,11,7407,43,False,False,262,False,False,1,False,False,600,False,False,16,False,False,15,False,False,11,False,False,False,False,christmas_supplies,matched,christmas_supplies,False,False,False,False,False,False
fff81cc3158d2725c0655ab9ba0f712c,beleza_saude,54,643,1,58,16,16,11,7408,54,False,False,643,False,False,1,False,False,58,False,False,16,False,False,16,False,False,11,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
9f19e22de208159e42e840d00e64ce93,brinquedos,43,785,1,250,25,3,18,7409,43,False,False,785,False,False,1,False,False,250,False,False,25,False,False,3,False,False,18,False,False,False,False,toys,matched,toys,False,False,False,False,False,False
aa2f69939ecb8795adbd9d1fddb05728,cama_mesa_banho,58,709,1,700,30,3,26,7410,58,False,False,709,False,False,1,False,False,700,False,False,30,False,False,3,False,False,26,False,False,False,False,bed_bath_table,matched,bed_bath_table,False,False,False,False,False,False
f9b1795281ce51b1cf39ef6d101ae8ab,,,,,400,32,15,15,7411,,True,False,,True,False,,True,False,400,False,False,32,False,False,15,False,False,15,False,False,False,False,,missing,Unknown category,True,False,False,False,False,False
b988dcec4901f325d06b162e02b3c5d6,utilidades_domesticas,29,637,4,500,16,12,12,7412,29,False,False,637,False,False,4,False,False,500,False,False,16,False,False,12,False,False,12,False,False,False,False,housewares,matched,housewares,False,False,False,False,False,False
12828c53540ca6046aa0cef33957631a,automotivo,49,570,1,1750,33,27,26,7413,49,False,False,570,False,False,1,False,False,1750,False,False,33,False,False,27,False,False,26,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
d07ac0112a80ce7475f0b59a170a3046,informatica_acessorios,19,1768,4,1450,30,8,21,7414,19,False,False,1768,False,False,4,False,False,1450,False,False,30,False,False,8,False,False,21,False,False,False,False,computers_accessories,matched,computers_accessories,False,False,False,False,False,False
ee57382feacda945f9ce1b6e23da96ea,perfumaria,55,1752,1,250,16,16,15,7415,55,False,False,1752,False,False,1,False,False,250,False,False,16,False,False,16,False,False,15,False,False,False,False,perfumery,matched,perfumery,False,False,False,False,False,False
6473836fcba4675677ffc426c98db787,automotivo,60,261,1,375,20,14,18,7416,60,False,False,261,False,False,1,False,False,375,False,False,20,False,False,14,False,False,18,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
0432203d03868bfe5fdbb86fb2148474,bebes,35,1168,3,7003,52,30,46,7417,35,False,False,1168,False,False,3,False,False,7003,False,False,52,False,False,30,False,False,46,False,False,False,False,baby,matched,baby,False,False,False,False,False,False
e2a1d45a73dc7f5a7f9236b043431b89,fashion_calcados,56,459,2,9000,16,5,33,7418,56,False,False,459,False,False,2,False,False,9000,False,False,16,False,False,5,False,False,33,False,False,False,False,fashion_shoes,matched,fashion_shoes,False,False,False,False,False,False
f0ddc72a650a80a9e065bef851f4f832,sinalizacao_e_seguranca,58,1778,1,1600,33,13,20,7419,58,False,False,1778,False,False,1,False,False,1600,False,False,33,False,False,13,False,False,20,False,False,False,False,signaling_and_security,matched,signaling_and_security,False,False,False,False,False,False
23ea3287091e8d1237bb93f92177a39b,informatica_acessorios,53,1951,4,550,21,4,14,7420,53,False,False,1951,False,False,4,False,False,550,False,False,21,False,False,4,False,False,14,False,False,False,False,computers_accessories,matched,computers_accessories,False,False,False,False,False,False
81e057ba50dab8e85df716fabefa2adb,esporte_lazer,36,697,2,270,19,8,10,7421,36,False,False,697,False,False,2,False,False,270,False,False,19,False,False,8,False,False,10,False,False,False,False,sports_leisure,matched,sports_leisure,False,False,False,False,False,False
a66741dadc49ea50d8be970d494d69be,relogios_presentes,44,561,1,600,19,10,15,7422,44,False,False,561,False,False,1,False,False,600,False,False,19,False,False,10,False,False,15,False,False,False,False,watches_gifts,matched,watches_gifts,False,False,False,False,False,False
bbc5419bc92d76e27795c9ec2c233c64,beleza_saude,51,423,1,30000,55,75,61,7423,51,False,False,423,False,False,1,False,False,30000,False,False,55,False,False,75,False,False,61,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
e53439e32b15b04bee8c938b0b85b605,relogios_presentes,38,863,1,285,22,6,15,7424,38,False,False,863,False,False,1,False,False,285,False,False,22,False,False,6,False,False,15,False,False,False,False,watches_gifts,matched,watches_gifts,False,False,False,False,False,False
ac1fcaf7402bfbf019afdcce1a784ad4,cama_mesa_banho,30,352,2,450,45,11,11,7425,30,False,False,352,False,False,2,False,False,450,False,False,45,False,False,11,False,False,11,False,False,False,False,bed_bath_table,matched,bed_bath_table,False,False,False,False,False,False
1264d5ede085c34d455f62cceca87791,moveis_decoracao,61,3781,1,2050,33,8,26,7426,61,False,False,3781,False,False,1,False,False,2050,False,False,33,False,False,8,False,False,26,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
e058c61cf68327217d4bc8b13d07cd64,automotivo,37,2036,1,600,17,10,24,7427,37,False,False,2036,False,False,1,False,False,600,False,False,17,False,False,10,False,False,24,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
ebcefe0202e6d4a7a3a115397fe0f78c,relogios_presentes,56,585,2,270,18,9,12,7428,56,False,False,585,False,False,2,False,False,270,False,False,18,False,False,9,False,False,12,False,False,False,False,watches_gifts,matched,watches_gifts,False,False,False,False,False,False
e756f3f73af3c08dad566b84cf5c66d7,fashion_bolsas_e_acessorios,20,144,4,150,16,12,11,7429,20,False,False,144,False,False,4,False,False,150,False,False,16,False,False,12,False,False,11,False,False,False,False,fashion_bags_accessories,matched,fashion_bags_accessories,False,False,False,False,False,False
7d537f37cb20c7ccb74397390322047d,beleza_saude,52,588,1,2000,30,12,16,7430,52,False,False,588,False,False,1,False,False,2000,False,False,30,False,False,12,False,False,16,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
e355d989e7c7101b4e80a8e9052985fd,malas_acessorios,47,221,1,650,46,10,34,7431,47,False,False,221,False,False,1,False,False,650,False,False,46,False,False,10,False,False,34,False,False,False,False,luggage_accessories,matched,luggage_accessories,False,False,False,False,False,False
226ed57b23d44cff0ee5aabd9f268fd8,automotivo,54,159,2,4800,50,8,20,7432,54,False,False,159,False,False,2,False,False,4800,False,False,50,False,False,8,False,False,20,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
b7ef4098281dc17c89d97374e19ef04c,bebes,59,708,2,950,39,10,26,7433,59,False,False,708,False,False,2,False,False,950,False,False,39,False,False,10,False,False,26,False,False,False,False,baby,matched,baby,False,False,False,False,False,False
8b2eea9258754b47d5e4a9937f113a77,brinquedos,49,1156,1,600,17,10,12,7434,49,False,False,1156,False,False,1,False,False,600,False,False,17,False,False,10,False,False,12,False,False,False,False,toys,matched,toys,False,False,False,False,False,False
129de02d0ac6adf4f77c41bc157adbeb,automotivo,55,2527,2,250,20,4,16,7435,55,False,False,2527,False,False,2,False,False,250,False,False,20,False,False,4,False,False,16,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
c9760fa0c73b160ec2c078a5bc963ee1,automotivo,50,216,1,625,25,4,11,7436,50,False,False,216,False,False,1,False,False,625,False,False,25,False,False,4,False,False,11,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
628bbcb76ac6c7d4abf432b345635f47,moveis_decoracao,38,672,3,1800,84,10,11,7437,38,False,False,672,False,False,3,False,False,1800,False,False,84,False,False,10,False,False,11,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
71b7bb7d435217ef96c1ec8e48421599,esporte_lazer,37,190,1,980,32,26,23,7438,37,False,False,190,False,False,1,False,False,980,False,False,32,False,False,26,False,False,23,False,False,False,False,sports_leisure,matched,sports_leisure,False,False,False,False,False,False
2d915801b31f1140810a5bfe56f40276,cama_mesa_banho,60,325,1,1650,45,15,35,7439,60,False,False,325,False,False,1,False,False,1650,False,False,45,False,False,15,False,False,35,False,False,False,False,bed_bath_table,matched,bed_bath_table,False,False,False,False,False,False
13cde3217a6ea7e5eb08bc8972ba9049,bebes,34,280,2,450,18,15,18,7440,34,False,False,280,False,False,2,False,False,450,False,False,18,False,False,15,False,False,18,False,False,False,False,baby,matched,baby,False,False,False,False,False,False
253e743996e4439451bbb1137c3e7b6c,beleza_saude,50,915,1,850,23,15,21,7441,50,False,False,915,False,False,1,False,False,850,False,False,23,False,False,15,False,False,21,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
0164201c7c8b81dc5779e015e2d7be59,cama_mesa_banho,52,662,1,600,32,5,30,7442,52,False,False,662,False,False,1,False,False,600,False,False,32,False,False,5,False,False,30,False,False,False,False,bed_bath_table,matched,bed_bath_table,False,False,False,False,False,False
b77dd6385638733dd46bf68b093715b7,telefonia,62,581,2,150,19,5,11,7443,62,False,False,581,False,False,2,False,False,150,False,False,19,False,False,5,False,False,11,False,False,False,False,telephony,matched,telephony,False,False,False,False,False,False
7e775daffa00892bdd6b7672e05dd31d,relogios_presentes,48,260,2,438,19,15,18,7444,48,False,False,260,False,False,2,False,False,438,False,False,19,False,False,15,False,False,18,False,False,False,False,watches_gifts,matched,watches_gifts,False,False,False,False,False,False
d5d5bf01f70d61a8917ef35a3595edbc,papelaria,42,202,3,1050,29,30,26,7445,42,False,False,202,False,False,3,False,False,1050,False,False,29,False,False,30,False,False,26,False,False,False,False,stationery,matched,stationery,False,False,False,False,False,False
96e04f182dfc420d17e333f362b56ab2,cama_mesa_banho,36,509,1,1600,54,9,42,7446,36,False,False,509,False,False,1,False,False,1600,False,False,54,False,False,9,False,False,42,False,False,False,False,bed_bath_table,matched,bed_bath_table,False,False,False,False,False,False
753b222871a937957fc477b1810c82f5,brinquedos,34,313,1,633,27,24,23,7447,34,False,False,313,False,False,1,False,False,633,False,False,27,False,False,24,False,False,23,False,False,False,False,toys,matched,toys,False,False,False,False,False,False
62faaec8b29ac17a4222e8e4e575b4e1,esporte_lazer,32,112,1,850,77,4,45,7448,32,False,False,112,False,False,1,False,False,850,False,False,77,False,False,4,False,False,45,False,False,False,False,sports_leisure,matched,sports_leisure,False,False,False,False,False,False
386cb36cffc83f379c65f1329bd66508,informatica_acessorios,57,783,2,400,18,15,16,7449,57,False,False,783,False,False,2,False,False,400,False,False,18,False,False,15,False,False,16,False,False,False,False,computers_accessories,matched,computers_accessories,False,False,False,False,False,False
f83475065f800a2c5bf842c7dc3f8925,moveis_escritorio,50,2116,1,10850,58,28,58,7450,50,False,False,2116,False,False,1,False,False,10850,False,False,58,False,False,28,False,False,58,False,False,False,False,office_furniture,matched,office_furniture,False,False,False,False,False,False
164a001b8c3c3be1c4c04f158bfafaca,ferramentas_jardim,32,1142,2,3020,35,23,25,7451,32,False,False,1142,False,False,2,False,False,3020,False,False,35,False,False,23,False,False,25,False,False,False,False,garden_tools,matched,garden_tools,False,False,False,False,False,False
deecc62b2db3d87ff4d9fe364fead01f,telefonia,59,2374,3,350,16,10,12,7452,59,False,False,2374,False,False,3,False,False,350,False,False,16,False,False,10,False,False,12,False,False,False,False,telephony,matched,telephony,False,False,False,False,False,False
592dcb7933e5bf8d04d6b80a6c6312a2,moveis_decoracao,50,248,1,1400,40,8,30,7453,50,False,False,248,False,False,1,False,False,1400,False,False,40,False,False,8,False,False,30,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
788c7d26301bf6647bc50339f16fe67b,beleza_saude,29,431,1,150,16,5,12,7454,29,False,False,431,False,False,1,False,False,150,False,False,16,False,False,5,False,False,12,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
55953c1454eebd2ff9d29c698d9310df,informatica_acessorios,36,265,1,80,18,14,17,7455,36,False,False,265,False,False,1,False,False,80,False,False,18,False,False,14,False,False,17,False,False,False,False,computers_accessories,matched,computers_accessories,False,False,False,False,False,False
8cd0af4160df609b19513a93e40899a6,cama_mesa_banho,31,254,1,1925,38,13,20,7456,31,False,False,254,False,False,1,False,False,1925,False,False,38,False,False,13,False,False,20,False,False,False,False,bed_bath_table,matched,bed_bath_table,False,False,False,False,False,False
39af1c81c0e72ebd1f5454972c24ca38,esporte_lazer,55,2083,1,498,18,18,18,7457,55,False,False,2083,False,False,1,False,False,498,False,False,18,False,False,18,False,False,18,False,False,False,False,sports_leisure,matched,sports_leisure,False,False,False,False,False,False
acd2d6114d9aa5687e8cdd898d5311b3,beleza_saude,46,1200,1,500,18,10,13,7458,46,False,False,1200,False,False,1,False,False,500,False,False,18,False,False,10,False,False,13,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
12a46620105cc4bf4d193fed203ab9e6,esporte_lazer,53,921,4,150,17,5,11,7459,53,False,False,921,False,False,4,False,False,150,False,False,17,False,False,5,False,False,11,False,False,False,False,sports_leisure,matched,sports_leisure,False,False,False,False,False,False
b8a0d73b2a06e7910d9864dccdb0cda2,beleza_saude,43,295,1,371,20,16,16,7460,43,False,False,295,False,False,1,False,False,371,False,False,20,False,False,16,False,False,16,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
8b10d9525f4806f9a1e9d1665506ab4f,relogios_presentes,50,380,1,800,19,9,15,7461,50,False,False,380,False,False,1,False,False,800,False,False,19,False,False,9,False,False,15,False,False,False,False,watches_gifts,matched,watches_gifts,False,False,False,False,False,False
4066f66e5bd7a5371448d70eeb24b9dc,esporte_lazer,42,236,1,450,30,5,20,7462,42,False,False,236,False,False,1,False,False,450,False,False,30,False,False,5,False,False,20,False,False,False,False,sports_leisure,matched,sports_leisure,False,False,False,False,False,False
4f90c408cc89d73465ffd286ac21ae4b,pet_shop,51,469,2,3000,45,47,20,7463,51,False,False,469,False,False,2,False,False,3000,False,False,45,False,False,47,False,False,20,False,False,False,False,pet_shop,matched,pet_shop,False,False,False,False,False,False
303e0abaf09605c8c5ac632f72a3afb3,automotivo,52,1771,3,1750,35,10,45,7464,52,False,False,1771,False,False,3,False,False,1750,False,False,35,False,False,10,False,False,45,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
1e291c0c369924c39765c90de669e4b4,malas_acessorios,56,948,2,9560,31,45,54,7465,56,False,False,948,False,False,2,False,False,9560,False,False,31,False,False,45,False,False,54,False,False,False,False,luggage_accessories,matched,luggage_accessories,False,False,False,False,False,False
2a7d1be78b464ce799d177a408e327c0,eletronicos,51,825,1,250,18,17,18,7466,51,False,False,825,False,False,1,False,False,250,False,False,18,False,False,17,False,False,18,False,False,False,False,electronics,matched,electronics,False,False,False,False,False,False
d767651561474e5b08ee9a2674146331,livros_interesse_geral,20,928,1,400,33,6,22,7467,20,False,False,928,False,False,1,False,False,400,False,False,33,False,False,6,False,False,22,False,False,False,False,books_general_interest,matched,books_general_interest,False,False,False,False,False,False
7e53e051875b2a0c9f22acd8a9a29a20,industria_comercio_e_negocios,56,508,1,11300,44,34,25,7468,56,False,False,508,False,False,1,False,False,11300,False,False,44,False,False,34,False,False,25,False,False,False,False,industry_commerce_and_business,matched,industry_commerce_and_business,False,False,False,False,False,False
f7566c7c51e266442be8db4b8797ee1f,construcao_ferramentas_construcao,60,327,1,11550,33,12,33,7469,60,False,False,327,False,False,1,False,False,11550,False,False,33,False,False,12,False,False,33,False,False,False,False,construction_tools_construction,matched,construction_tools_construction,False,False,False,False,False,False
74850f45482382bc80f8000b2441d5b1,utilidades_domesticas,54,1862,6,1300,30,10,30,7470,54,False,False,1862,False,False,6,False,False,1300,False,False,30,False,False,10,False,False,30,False,False,False,False,housewares,matched,housewares,False,False,False,False,False,False
5415fa4d6c000c97cddafcf0419b09f7,fashion_bolsas_e_acessorios,40,360,5,800,16,9,11,7471,40,False,False,360,False,False,5,False,False,800,False,False,16,False,False,9,False,False,11,False,False,False,False,fashion_bags_accessories,matched,fashion_bags_accessories,False,False,False,False,False,False
5e8b2f0b5ddd10cbaa498bc106065c2c,utilidades_domesticas,58,561,4,300,20,20,20,7472,58,False,False,561,False,False,4,False,False,300,False,False,20,False,False,20,False,False,20,False,False,False,False,housewares,matched,housewares,False,False,False,False,False,False
0efb0a47500c44e05a5930cae12307d4,malas_acessorios,53,956,1,18400,53,77,33,7473,53,False,False,956,False,False,1,False,False,18400,False,False,53,False,False,77,False,False,33,False,False,False,False,luggage_accessories,matched,luggage_accessories,False,False,False,False,False,False
4e2d44d76e9a42695fbd7bb50a140b51,automotivo,60,574,2,2300,20,20,20,7474,60,False,False,574,False,False,2,False,False,2300,False,False,20,False,False,20,False,False,20,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
7c4a8bec217df1de0df2b5aaf8175b65,audio,58,675,2,167,16,4,11,7475,58,False,False,675,False,False,2,False,False,167,False,False,16,False,False,4,False,False,11,False,False,False,False,audio,matched,audio,False,False,False,False,False,False
9ac3471b9357338ea8054108a00389e3,telefonia,31,324,1,150,17,17,17,7476,31,False,False,324,False,False,1,False,False,150,False,False,17,False,False,17,False,False,17,False,False,False,False,telephony,matched,telephony,False,False,False,False,False,False
6fd29b4c024c598e9339e67a7469be43,relogios_presentes,59,1057,1,225,28,10,18,7477,59,False,False,1057,False,False,1,False,False,225,False,False,28,False,False,10,False,False,18,False,False,False,False,watches_gifts,matched,watches_gifts,False,False,False,False,False,False
48fcadc21e52503298f6f6519475c3e1,bebes,46,1057,1,650,36,15,25,7478,46,False,False,1057,False,False,1,False,False,650,False,False,36,False,False,15,False,False,25,False,False,False,False,baby,matched,baby,False,False,False,False,False,False
6727051471a0fc4a0e7737b57bff2549,pc_gamer,60,1532,3,650,16,22,20,7479,60,False,False,1532,False,False,3,False,False,650,False,False,16,False,False,22,False,False,20,False,False,False,False,,untranslated,Untranslated: pc_gamer,False,True,False,False,False,False
e4c20c867bf5ef9bd109b0ba8a60cd5c,automotivo,52,156,1,9050,60,30,30,7480,52,False,False,156,False,False,1,False,False,9050,False,False,60,False,False,30,False,False,30,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
0257013d9462b3b6e9892bdd10ebe14d,fashion_bolsas_e_acessorios,58,373,1,300,20,10,20,7481,58,False,False,373,False,False,1,False,False,300,False,False,20,False,False,10,False,False,20,False,False,False,False,fashion_bags_accessories,matched,fashion_bags_accessories,False,False,False,False,False,False
edfb12f6fd9cb4fb1eec00ad28ea5c74,fashion_bolsas_e_acessorios,30,401,3,100,16,11,11,7482,30,False,False,401,False,False,3,False,False,100,False,False,16,False,False,11,False,False,11,False,False,False,False,fashion_bags_accessories,matched,fashion_bags_accessories,False,False,False,False,False,False
27d0fc55e3d2fe698088f2603e0a2ab6,moveis_decoracao,29,257,1,5350,40,20,40,7483,29,False,False,257,False,False,1,False,False,5350,False,False,40,False,False,20,False,False,40,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
0ca455b3fae1a463c84420392d655ab9,fashion_bolsas_e_acessorios,28,807,1,100,16,5,16,7484,28,False,False,807,False,False,1,False,False,100,False,False,16,False,False,5,False,False,16,False,False,False,False,fashion_bags_accessories,matched,fashion_bags_accessories,False,False,False,False,False,False
873417a13086036760bd9528d4d13d27,casa_conforto,41,529,1,800,20,20,20,7485,41,False,False,529,False,False,1,False,False,800,False,False,20,False,False,20,False,False,20,False,False,False,False,home_confort,matched,home_confort,False,False,False,False,False,False
71aff090388f23854bb21d91cfe11607,informatica_acessorios,24,308,2,200,19,5,13,7486,24,False,False,308,False,False,2,False,False,200,False,False,19,False,False,5,False,False,13,False,False,False,False,computers_accessories,matched,computers_accessories,False,False,False,False,False,False
d899e614656fe7bddd577dcfe583d19c,automotivo,56,893,3,100,24,2,17,7487,56,False,False,893,False,False,3,False,False,100,False,False,24,False,False,2,False,False,17,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
8ceb6a29cf065f382c7b8cbc9fea3a84,beleza_saude,60,919,1,200,22,3,15,7488,60,False,False,919,False,False,1,False,False,200,False,False,22,False,False,3,False,False,15,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
1c9ba8000030b7a6ecc18247ca6e9732,brinquedos,57,354,4,800,45,52,15,7489,57,False,False,354,False,False,4,False,False,800,False,False,45,False,False,52,False,False,15,False,False,False,False,toys,matched,toys,False,False,False,False,False,False
ff28477a5bcb2fc34bb86a6c2eea1566,beleza_saude,58,3408,1,1250,30,25,30,7490,58,False,False,3408,False,False,1,False,False,1250,False,False,30,False,False,25,False,False,30,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
06ddfdf210c7e0259854ee543215088d,,,,,100,16,3,11,7491,,True,False,,True,False,,True,False,100,False,False,16,False,False,3,False,False,11,False,False,False,False,,missing,Unknown category,True,False,False,False,False,False
0ab00b4598ff704c2ab1de75c123092d,industria_comercio_e_negocios,58,855,2,12450,46,45,32,7492,58,False,False,855,False,False,2,False,False,12450,False,False,46,False,False,45,False,False,32,False,False,False,False,industry_commerce_and_business,matched,industry_commerce_and_business,False,False,False,False,False,False
f70745e4fa89a660ef5a526eca67aac1,utilidades_domesticas,37,826,1,1750,16,30,12,7493,37,False,False,826,False,False,1,False,False,1750,False,False,16,False,False,30,False,False,12,False,False,False,False,housewares,matched,housewares,False,False,False,False,False,False
f9eb0aeafb5aa02dd5889376063550b9,cama_mesa_banho,58,352,2,400,50,11,11,7494,58,False,False,352,False,False,2,False,False,400,False,False,50,False,False,11,False,False,11,False,False,False,False,bed_bath_table,matched,bed_bath_table,False,False,False,False,False,False
2342acbbf4c5ba6896316d17a573f40f,automotivo,56,1600,3,700,16,21,18,7495,56,False,False,1600,False,False,3,False,False,700,False,False,16,False,False,21,False,False,18,False,False,False,False,auto,matched,auto,False,False,False,False,False,False
86facec0be6ecaeb315ad287b9841c4f,malas_acessorios,25,912,3,550,16,30,20,7496,25,False,False,912,False,False,3,False,False,550,False,False,16,False,False,30,False,False,20,False,False,False,False,luggage_accessories,matched,luggage_accessories,False,False,False,False,False,False
5486b0f9faa264ae6cbbd2bf230bbb00,cama_mesa_banho,59,196,1,1250,35,20,30,7497,59,False,False,196,False,False,1,False,False,1250,False,False,35,False,False,20,False,False,30,False,False,False,False,bed_bath_table,matched,bed_bath_table,False,False,False,False,False,False
05a6b99c0460f22f5f8101493c0e3c0e,moveis_decoracao,64,69,11,1300,42,11,35,7498,64,False,False,69,False,False,11,False,False,1300,False,False,42,False,False,11,False,False,35,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
86032b927304e96f4d4a9aa72104d70f,bebes,49,524,1,250,40,40,30,7499,49,False,False,524,False,False,1,False,False,250,False,False,40,False,False,40,False,False,30,False,False,False,False,baby,matched,baby,False,False,False,False,False,False
7417df21911850fd367d69e73c4b36d1,beleza_saude,42,2023,5,700,30,5,20,7500,42,False,False,2023,False,False,5,False,False,700,False,False,30,False,False,5,False,False,20,False,False,False,False,health_beauty,matched,health_beauty,False,False,False,False,False,False
0db3775f48739f2e8dbaebeb631eb4ac,moveis_decoracao,57,319,1,900,100,11,12,7501,57,False,False,319,False,False,1,False,False,900,False,False,100,False,False,11,False,False,12,False,False,False,False,furniture_decor,matched,furniture_decor,False,False,False,False,False,False
